,Район,Улица,Ссылка
1540,Октябрьский,Панфиловцев 2-й,https://nsk.ginfo.ru/ulicy/2-y_pereulok_panfilovcev/
1541,Октябрьский,Переселенческая,https://nsk.ginfo.ru/ulicy/pereselencheskaya_ulica/
1542,Октябрьский,Пешеходная,https://nsk.ginfo.ru/ulicy/peshehodnaya_ulica/
1543,Октябрьский,Пименова,https://nsk.ginfo.ru/ulicy/ploschad_pimenova/
1544,Октябрьский,Плющиха,https://nsk.ginfo.ru/ulicy/ulica_plyuschiha/
1545,Октябрьский,Плющихи 1-й,https://nsk.ginfo.ru/ulicy/1-y_pereulok_plyuschihi/
1546,Октябрьский,Плющихинская,https://nsk.ginfo.ru/ulicy/plyuschihinskaya_ulica/
1547,Октябрьский,Плющихинская Пойма,https://nsk.ginfo.ru/ulicy/st_plyuschihinskaya_poyma/
1548,Октябрьский,Покатная,https://nsk.ginfo.ru/ulicy/pokatnaya_ulica/
1549,Октябрьский,Покатный 1-й,https://nsk.ginfo.ru/ulicy/1-y_pokatnyy_pereulok/
1550,Октябрьский,Покатный 2-й,https://nsk.ginfo.ru/ulicy/2-y_pokatnyy_pereulok/
1551,Октябрьский,Правый Берег Плющихи,https://nsk.ginfo.ru/ulicy/ulica_pravyy_bereg_plyuschihi/
1552,Октябрьский,Прожекторная,https://nsk.ginfo.ru/ulicy/prozhektornaya_ulica/
1553,Октябрьский,Пролетарская,https://nsk.ginfo.ru/ulicy/proletarskaya_ulica/
1554,Октябрьский,Профсоюзная,https://nsk.ginfo.ru/ulicy/profsoyuznaya_ulica/
1555,Октябрьский,Прямой,https://nsk.ginfo.ru/ulicy/pryamoy_pereulok/
1556,Октябрьский,Псковская,https://nsk.ginfo.ru/ulicy/pskovskaya_ulica/
1557,Октябрьский,Радиотехническая,https://nsk.ginfo.ru/ulicy/radiotehnicheskaya_ulica/
1558,Октябрьский,Радистов,https://nsk.ginfo.ru/ulicy/ulica_radistov/
1559,Октябрьский,Рассвет-Октябрьский,https://nsk.ginfo.ru/ulicy/st_rassvet-oktyabrskiy/
1560,Октябрьский,Регулировщиков,https://nsk.ginfo.ru/ulicy/pereulok_regulirovschikov/
1561,Октябрьский,Родниковая,https://nsk.ginfo.ru/ulicy/rodnikovaya_ulica/
1562,Октябрьский,Родниковая 1-я,https://nsk.ginfo.ru/ulicy/1-ya_rodnikovaya_ulica/
1563,Октябрьский,Рябиновая,https://nsk.ginfo.ru/ulicy/ryabinovaya_ulica/
1564,Октябрьский,Садовод-Любитель,https://nsk.ginfo.ru/ulicy/snt_sadovod-lyubitel/
1565,Октябрьский,Сакко и Ванцетти,https://nsk.ginfo.ru/ulicy/ulica_sakko_i_vancetti/
1566,Октябрьский,Сестрорецкая,https://nsk.ginfo.ru/ulicy/sestroreckaya_ulica/
1567,"Октябрьский, Центральный",Сибревкома,https://nsk.ginfo.ru/ulicy/ulica_sibrevkoma/
1568,Октябрьский,Слесарей,https://nsk.ginfo.ru/ulicy/pereulok_slesarey/
1569,Октябрьский,СОСН 7-й Ветеран,https://nsk.ginfo.ru/ulicy/territoriya_sosn_7-y_veteran/
1570,Октябрьский,Сосновский,https://nsk.ginfo.ru/ulicy/sosnovskiy_pereulok/
1571,Октябрьский,Средний,https://nsk.ginfo.ru/ulicy/sredniy_pereulok/
1572,Октябрьский,Сталя Шмакова,https://nsk.ginfo.ru/ulicy/proezd_stalya_shmakova/
1573,Октябрьский,Стофато,https://nsk.ginfo.ru/ulicy/ulica_stofato/
1574,Октябрьский,Сузунская,https://nsk.ginfo.ru/ulicy/suzunskaya_ulica/
1575,Октябрьский,Татьяны Снежиной,https://nsk.ginfo.ru/ulicy/ulica_tatyany_snezhinoy/
1576,Октябрьский,Токарей,https://nsk.ginfo.ru/ulicy/pereulok_tokarey/
1577,Октябрьский,Толстого,https://nsk.ginfo.ru/ulicy/ulica_tolstogo/
1578,Октябрьский,Тополевая,https://nsk.ginfo.ru/ulicy/topolevaya_ulica/
1579,Октябрьский,Травяная,https://nsk.ginfo.ru/ulicy/travyanaya_ulica/
1580,Октябрьский,Труд,https://nsk.ginfo.ru/ulicy/st_trud/
1581,Октябрьский,Тургенева,https://nsk.ginfo.ru/ulicy/ulica_turgeneva/
1582,Октябрьский,Угловая,https://nsk.ginfo.ru/ulicy/uglovaya_ulica/
1583,Октябрьский,Угольщик,https://nsk.ginfo.ru/ulicy/st_ugolschik/
1584,Октябрьский,Узловая,https://nsk.ginfo.ru/ulicy/uzlovaya_ulica/
1585,Октябрьский,Ульяновская,https://nsk.ginfo.ru/ulicy/ulyanovskaya_ulica/
1586,Октябрьский,Федосеева,https://nsk.ginfo.ru/ulicy/ulica_fedoseeva/
1587,Октябрьский,Хитровская,https://nsk.ginfo.ru/ulicy/hitrovskaya_ulica/
1588,Октябрьский,Холмский,https://nsk.ginfo.ru/ulicy/holmskiy_proezd/
1589,Октябрьский,Цветущая Плющиха,https://nsk.ginfo.ru/ulicy/st_cvetuschaya_plyuschiha/
1590,Октябрьский,Черемховская,https://nsk.ginfo.ru/ulicy/cheremhovskaya_ulica/
1591,Октябрьский,Чехова,https://nsk.ginfo.ru/ulicy/ulica_chehova/
1592,Октябрьский,Шевченко,https://nsk.ginfo.ru/ulicy/ulica_shevchenko/
1593,Октябрьский,Ядринцевский Подъем,https://nsk.ginfo.ru/ulicy/ulica_yadrincevskiy_podem/
1594,Октябрьский,Якушева,https://nsk.ginfo.ru/ulicy/ulica_yakusheva/
1595,Октябрьский,Ярославского,https://nsk.ginfo.ru/ulicy/ulica_yaroslavskogo/
1596,Октябрьский,Яснополянская,https://nsk.ginfo.ru/ulicy/yasnopolyanskaya_ulica/
1597,Октябрьский,9 Ноября,https://nsk.ginfo.ru/ulicy/ulica_9_noyabrya/
1598,Октябрьский,40 лет Октября,https://nsk.ginfo.ru/ulicy/ulica_40_let_oktyabrya/
1599,Первомайский,Автомобильная,https://nsk.ginfo.ru/ulicy/avtomobilnaya_ulica/
1600,Первомайский,Агатовая,https://nsk.ginfo.ru/ulicy/agatovaya_ulica/
1601,Первомайский,Азовский,https://nsk.ginfo.ru/ulicy/azovskiy_pereulok/
1602,Первомайский,Азолина,https://nsk.ginfo.ru/ulicy/pereulok_azolina/
1603,Первомайский,Аксенова,https://nsk.ginfo.ru/ulicy/ulica_aksenova/
1604,Первомайский,Актюбинский,https://nsk.ginfo.ru/ulicy/aktyubinskiy_pereulok/
1605,Первомайский,Алданская,https://nsk.ginfo.ru/ulicy/aldanskaya_ulica/
1606,Первомайский,Александра Ерёмина,https://nsk.ginfo.ru/ulicy/ulica_aleksandra_eremina/
1607,Первомайский,Алексеева,https://nsk.ginfo.ru/ulicy/pereulok_alekseeva/
1608,Первомайский,Арзамасская,https://nsk.ginfo.ru/ulicy/arzamasskaya_ulica/
1609,Первомайский,Артема,https://nsk.ginfo.ru/ulicy/ulica_artema/
1610,Первомайский,Астраханская,https://nsk.ginfo.ru/ulicy/astrahanskaya_ulica/
1611,Первомайский,Бабушкина,https://nsk.ginfo.ru/ulicy/ulica_babushkina/
1612,Первомайский,Баганская,https://nsk.ginfo.ru/ulicy/baganskaya_ulica/
1613,Первомайский,База геологии,https://nsk.ginfo.ru/ulicy/ulica_baza_geologii/
1614,Первомайский,Баргузинская,https://nsk.ginfo.ru/ulicy/barguzinskaya_ulica/
1615,Первомайский,Бассейный,https://nsk.ginfo.ru/ulicy/basseynyy_pereulok/
1616,Первомайский,Баумана,https://nsk.ginfo.ru/ulicy/ulica_baumana/
1617,Первомайский,Белая,https://nsk.ginfo.ru/ulicy/belaya_ulica/
1618,Первомайский,Белякова,https://nsk.ginfo.ru/ulicy/ulica_belyakova/
1619,"Первомайский, Советский",Береговая,https://nsk.ginfo.ru/ulicy/beregovaya_ulica/
1620,Первомайский,Береговое,https://nsk.ginfo.ru/ulicy/snt_beregovoe/
1621,Первомайский,Березовая,https://nsk.ginfo.ru/ulicy/berezovaya_ulica/
1622,Первомайский,Берестяная,https://nsk.ginfo.ru/ulicy/berestyanaya_ulica/
1623,Первомайский,Берилловая,https://nsk.ginfo.ru/ulicy/berillovaya_ulica/
1624,Первомайский,Бирюзовая,https://nsk.ginfo.ru/ulicy/biryuzovaya_ulica/
1625,Первомайский,Борьбы,https://nsk.ginfo.ru/ulicy/ulica_borby/
1626,Первомайский,Брюсова,https://nsk.ginfo.ru/ulicy/ulica_bryusova/
1627,Первомайский,Бусыгина,https://nsk.ginfo.ru/ulicy/ulica_busygina/
1628,Первомайский,Вересаева,https://nsk.ginfo.ru/ulicy/ulica_veresaeva/
1629,Первомайский,Виноградова,https://nsk.ginfo.ru/ulicy/ulica_vinogradova/
1630,Первомайский,Витимская,https://nsk.ginfo.ru/ulicy/vitimskaya_ulica/
1631,Первомайский,Вишневая,https://nsk.ginfo.ru/ulicy/vishnevaya_ulica/
1632,Первомайский,Волна,https://nsk.ginfo.ru/ulicy/snt_volna/
1633,"Первомайский, Советский",Вулкан,https://nsk.ginfo.ru/ulicy/snt_vulkan/
1634,Первомайский,Газонная,https://nsk.ginfo.ru/ulicy/gazonnaya_ulica/
1635,Первомайский,Гаражная,https://nsk.ginfo.ru/ulicy/garazhnaya_ulica/
1636,Первомайский,Гаршина,https://nsk.ginfo.ru/ulicy/ulica_garshina/
1637,Первомайский,Гастрономическая,https://nsk.ginfo.ru/ulicy/gastronomicheskaya_ulica/
1638,Первомайский,Геолог,https://nsk.ginfo.ru/ulicy/snt_geolog/
1639,Первомайский,Геофизик,https://nsk.ginfo.ru/ulicy/snt_geofizik/
1640,Первомайский,Героев Революции,https://nsk.ginfo.ru/ulicy/ulica_geroev_revolyucii/
1641,Первомайский,Гончарова,https://nsk.ginfo.ru/ulicy/ulica_goncharova/
1642,Первомайский,Гостинная,https://nsk.ginfo.ru/ulicy/gostinnaya_ulica/
1643,Первомайский,Гранитная,https://nsk.ginfo.ru/ulicy/granitnaya_ulica/
1644,Первомайский,Грунтовая,https://nsk.ginfo.ru/ulicy/gruntovaya_ulica/
1645,Первомайский,Грушевская 1-я,https://nsk.ginfo.ru/ulicy/1-ya_grushevskaya_ulica/
1646,Первомайский,Губкина,https://nsk.ginfo.ru/ulicy/pereulok_gubkina/
1647,Первомайский,Дементьева,https://nsk.ginfo.ru/ulicy/pereulok_dementeva/
1648,Первомайский,Демократическая,https://nsk.ginfo.ru/ulicy/demokraticheskaya_ulica/
1649,Первомайский,Держава,https://nsk.ginfo.ru/ulicy/snt_derzhava/
1650,Первомайский,Десантная,https://nsk.ginfo.ru/ulicy/desantnaya_ulica/
1651,Первомайский,Дивизионная,https://nsk.ginfo.ru/ulicy/divizionnaya_ulica/
1652,Первомайский,Диспетчерская,https://nsk.ginfo.ru/ulicy/dispetcherskaya_ulica/
1653,Первомайский,Донбасская,https://nsk.ginfo.ru/ulicy/donbasskaya_ulica/
1654,"Первомайский, Советский",Дорожник,https://nsk.ginfo.ru/ulicy/snt_dorozhnik/
1655,Первомайский,Евгения Середкина,https://nsk.ginfo.ru/ulicy/ulica_evgeniya_seredkina/
1656,Первомайский,Елоховская,https://nsk.ginfo.ru/ulicy/elohovskaya_ulica/
1657,Первомайский,Железняка,https://nsk.ginfo.ru/ulicy/ulica_zheleznyaka/
1658,Первомайский,Заречная,https://nsk.ginfo.ru/ulicy/zarechnaya_ulica/
1659,Первомайский,Заслуженный Ветеран,https://nsk.ginfo.ru/ulicy/st_zasluzhennyy_veteran/
1660,Первомайский,Звездная,https://nsk.ginfo.ru/ulicy/zvezdnaya_ulica/
1661,"Первомайский, Советский",Звездочка,https://nsk.ginfo.ru/ulicy/st_zvezdochka/
1662,"Первомайский, Советский",Здоровье,https://nsk.ginfo.ru/ulicy/snt_zdorove/
1663,Первомайский,Зеркальная,https://nsk.ginfo.ru/ulicy/zerkalnaya_ulica/
1664,Первомайский,Златоустовская,https://nsk.ginfo.ru/ulicy/zlatoustovskaya_ulica/
1665,Первомайский,Зональная,https://nsk.ginfo.ru/ulicy/zonalnaya_ulica/
1666,Первомайский,Изоляторная,https://nsk.ginfo.ru/ulicy/izolyatornaya_ulica/
1667,Первомайский,Изумрудная,https://nsk.ginfo.ru/ulicy/izumrudnaya_ulica/
1668,Первомайский,Инвентарная,https://nsk.ginfo.ru/ulicy/inventarnaya_ulica/
1669,Первомайский,Инской узел,https://nsk.ginfo.ru/ulicy/st_inskoy_uzel/
1670,Первомайский,Искитимская 1-я,https://nsk.ginfo.ru/ulicy/1-ya_iskitimskaya_ulica/
1671,Первомайский,Искитимская 2-я,https://nsk.ginfo.ru/ulicy/2-ya_iskitimskaya_ulica/
1672,Первомайский,Калибровая,https://nsk.ginfo.ru/ulicy/kalibrovaya_ulica/
1673,Первомайский,Калиновая,https://nsk.ginfo.ru/ulicy/kalinovaya_ulica/
1674,Первомайский,Капитана Сигова,https://nsk.ginfo.ru/ulicy/ulica_kapitana_sigova/
1675,Первомайский,Карская,https://nsk.ginfo.ru/ulicy/karskaya_ulica/
1676,Первомайский,Каховская,https://nsk.ginfo.ru/ulicy/kahovskaya_ulica/
1677,Первомайский,Качалова,https://nsk.ginfo.ru/ulicy/ulica_kachalova/
1678,Первомайский,Каштановая,https://nsk.ginfo.ru/ulicy/kashtanovaya_ulica/
1679,Первомайский,Каштановая 1-я,https://nsk.ginfo.ru/ulicy/1-ya_kashtanovaya_ulica/
1680,Первомайский,Каштановая 2-я,https://nsk.ginfo.ru/ulicy/2-ya_kashtanovaya_ulica/
1681,Первомайский,Кемеровская,https://nsk.ginfo.ru/ulicy/kemerovskaya_ulica/
1682,Первомайский,Керченская,https://nsk.ginfo.ru/ulicy/kerchenskaya_ulica/
1683,Первомайский,Ключевая,https://nsk.ginfo.ru/ulicy/klyuchevaya_ulica/
1684,Первомайский,Ключевая 2-я,https://nsk.ginfo.ru/ulicy/2-ya_klyuchevaya_ulica/
1685,Первомайский,Комбайнеров,https://nsk.ginfo.ru/ulicy/ulica_kombaynerov/
1686,Первомайский,Конструктор,https://nsk.ginfo.ru/ulicy/nst_konstruktor/
1687,Первомайский,Кооператор,https://nsk.ginfo.ru/ulicy/st_kooperator/
1688,Первомайский,Коралловая,https://nsk.ginfo.ru/ulicy/korallovaya_ulica/
1689,Первомайский,Краевая,https://nsk.ginfo.ru/ulicy/kraevaya_ulica/
1690,Первомайский,Красногвардейская,https://nsk.ginfo.ru/ulicy/krasnogvardeyskaya_ulica/
1691,Первомайский,Красный Факел,https://nsk.ginfo.ru/ulicy/ulica_krasnyy_fakel/
1692,Первомайский,Кривоносова,https://nsk.ginfo.ru/ulicy/ulica_krivonosova/
1693,Первомайский,Кузнечная,https://nsk.ginfo.ru/ulicy/kuznechnaya_ulica/
1694,Первомайский,Курская,https://nsk.ginfo.ru/ulicy/kurskaya_ulica/
1695,Первомайский,Лаврова,https://nsk.ginfo.ru/ulicy/ulica_lavrova/
1696,Первомайский,Лаптева,https://nsk.ginfo.ru/ulicy/ulica_lapteva/
1697,Первомайский,Ласточкина,https://nsk.ginfo.ru/ulicy/ulica_lastochkina/
1698,Первомайский,Лебедева,https://nsk.ginfo.ru/ulicy/ulica_lebedeva/
1699,Первомайский,Лениногорская,https://nsk.ginfo.ru/ulicy/leninogorskaya_ulica/
1700,Первомайский,Леонида Русских,https://nsk.ginfo.ru/ulicy/ulica_leonida_russkih/
1701,"Первомайский, Советский",Летняя Березка,https://nsk.ginfo.ru/ulicy/st_letnyaya_berezka/
1702,Первомайский,Лилия,https://nsk.ginfo.ru/ulicy/snt_liliya/
1703,Первомайский,Листвянка,https://nsk.ginfo.ru/ulicy/st_listvyanka/
1704,Первомайский,Листопадная,https://nsk.ginfo.ru/ulicy/listopadnaya_ulica/
1705,Первомайский,Лужниковская,https://nsk.ginfo.ru/ulicy/luzhnikovskaya_ulica/
1706,Первомайский,Лузгина,https://nsk.ginfo.ru/ulicy/ulica_luzgina/
1707,Первомайский,Луч,https://nsk.ginfo.ru/ulicy/st_luch/
1708,Первомайский,Майкова,https://nsk.ginfo.ru/ulicy/ulica_maykova/
1709,Первомайский,Майкопская,https://nsk.ginfo.ru/ulicy/maykopskaya_ulica/
1710,Первомайский,Майское,https://nsk.ginfo.ru/ulicy/snt_mayskoe/
1711,Первомайский,Малахитовая,https://nsk.ginfo.ru/ulicy/malahitovaya_ulica/
1712,Первомайский,Марата,https://nsk.ginfo.ru/ulicy/ulica_marata/
1713,Первомайский,Марата 2-я,https://nsk.ginfo.ru/ulicy/2-ya_ulica_marata/
1714,Первомайский,Марии Ульяновой,https://nsk.ginfo.ru/ulicy/ulica_marii_ulyanovoy/
1715,Первомайский,Матросова,https://nsk.ginfo.ru/ulicy/ulica_matrosova/
1716,Первомайский,Маяковского,https://nsk.ginfo.ru/ulicy/pereulok_mayakovskogo/
1717,Первомайский,Мелиоративная,https://nsk.ginfo.ru/ulicy/meliorativnaya_ulica/
1718,Первомайский,Менжинского,https://nsk.ginfo.ru/ulicy/ulica_menzhinskogo/
1719,Первомайский,Метростроитель,https://nsk.ginfo.ru/ulicy/snt_metrostroitel/
1720,Первомайский,Механическая 1-я,https://nsk.ginfo.ru/ulicy/1-ya_mehanicheskaya_ulica/
1721,Первомайский,Механическая 3-я,https://nsk.ginfo.ru/ulicy/3-ya_mehanicheskaya_ulica/
1722,"Первомайский, Советский",Мечта,https://nsk.ginfo.ru/ulicy/snt_mechta/
1723,Первомайский,Мирная,https://nsk.ginfo.ru/ulicy/mirnaya_ulica/
1724,Первомайский,Можайского,https://nsk.ginfo.ru/ulicy/ulica_mozhayskogo/
1725,Первомайский,Моисеенко,https://nsk.ginfo.ru/ulicy/ulica_moiseenko/
1726,Первомайский,Молодогвардейская,https://nsk.ginfo.ru/ulicy/molodogvardeyskaya_ulica/
1727,Первомайский,Молодость,https://nsk.ginfo.ru/ulicy/snt_molodost/
1728,Первомайский,Монтажник,https://nsk.ginfo.ru/ulicy/snt_montazhnik/
1729,Первомайский,Мончегорская,https://nsk.ginfo.ru/ulicy/monchegorskaya_ulica/
1730,"Первомайский, Советский",Набережная,https://nsk.ginfo.ru/ulicy/naberezhnaya_ulica_snt_volna/
1731,Первомайский,Надежда,https://nsk.ginfo.ru/ulicy/snt_nadezhda/
1732,Первомайский,Нарвская,https://nsk.ginfo.ru/ulicy/narvskaya_ulica/
1733,Первомайский,Наумова,https://nsk.ginfo.ru/ulicy/ulica_naumova/
1734,Первомайский,Нахимова,https://nsk.ginfo.ru/ulicy/ulica_nahimova/
1735,Первомайский,Николая Стазаева,https://nsk.ginfo.ru/ulicy/ulica_nikolaya_stazaeva/
1736,Первомайский,Новгородская 1-я,https://nsk.ginfo.ru/ulicy/1-ya_novgorodskaya_ulica/
1737,Первомайский,Новгородская 2-я,https://nsk.ginfo.ru/ulicy/2-ya_novgorodskaya_ulica/
1738,Первомайский,Новоселов,https://nsk.ginfo.ru/ulicy/ulica_novoselov/
1739,Первомайский,Облепиха,https://nsk.ginfo.ru/ulicy/snt_oblepiha/
1740,Первомайский,Огарева,https://nsk.ginfo.ru/ulicy/ulica_ogareva/
1741,Первомайский,Одоевского,https://nsk.ginfo.ru/ulicy/ulica_odoevskogo/
1742,Первомайский,Оловянная,https://nsk.ginfo.ru/ulicy/olovyannaya_ulica/
1743,Первомайский,Ольги Берггольц,https://nsk.ginfo.ru/ulicy/ulica_olgi_berggolc/
1744,Первомайский,Ольшинского,https://nsk.ginfo.ru/ulicy/ulica_olshinskogo/
1745,Первомайский,Ошанина,https://nsk.ginfo.ru/ulicy/ulica_oshanina/
1746,Первомайский,Павленко,https://nsk.ginfo.ru/ulicy/ulica_pavlenko/
1747,Первомайский,Панельный,https://nsk.ginfo.ru/ulicy/panelnyy_pereulok/
1748,Первомайский,Парашютная,https://nsk.ginfo.ru/ulicy/parashyutnaya_ulica/
1749,Первомайский,Первомайская,https://nsk.ginfo.ru/ulicy/pervomayskaya_ulica/
1750,Первомайский,Перекопская,https://nsk.ginfo.ru/ulicy/perekopskaya_ulica/
1751,Первомайский,Перова,https://nsk.ginfo.ru/ulicy/ulica_perova/
1752,Первомайский,Песочный 1-й,https://nsk.ginfo.ru/ulicy/1-y_pesochnyy_pereulok/
1753,Первомайский,Пихтовая,https://nsk.ginfo.ru/ulicy/pihtovaya_ulica/
1754,Первомайский,Пихтовая 2-я,https://nsk.ginfo.ru/ulicy/2-ya_pihtovaya_ulica/
1755,Первомайский,Победителей,https://nsk.ginfo.ru/ulicy/ulica_pobediteley/
1756,Первомайский,Подбельского,https://nsk.ginfo.ru/ulicy/pereulok_podbelskogo/
1757,Первомайский,Поддубенская,https://nsk.ginfo.ru/ulicy/poddubenskaya_ulica/
1758,Первомайский,Поддубенский,https://nsk.ginfo.ru/ulicy/poddubenskiy_pereulok/
1759,Первомайский,Подольская,https://nsk.ginfo.ru/ulicy/podolskaya_ulica/
1760,Первомайский,Подъемная,https://nsk.ginfo.ru/ulicy/podemnaya_ulica/
1761,Первомайский,Пожарского,https://nsk.ginfo.ru/ulicy/proezd_pozharskogo/
1762,Первомайский,Поленова,https://nsk.ginfo.ru/ulicy/ulica_polenova/
1763,Первомайский,Поляна,https://nsk.ginfo.ru/ulicy/snt_polyana/
1764,Первомайский,Пржевальского,https://nsk.ginfo.ru/ulicy/ulica_przhevalskogo/
1765,Первомайский,Прибрежный,https://nsk.ginfo.ru/ulicy/pribrezhnyy_pereulok/
1766,Первомайский,Приграничная,https://nsk.ginfo.ru/ulicy/prigranichnaya_ulica/
1767,Первомайский,Приобская,https://nsk.ginfo.ru/ulicy/priobskaya_ulica/
1768,Первомайский,Приозерная,https://nsk.ginfo.ru/ulicy/priozernaya_ulica/
1769,Первомайский,Пришвина,https://nsk.ginfo.ru/ulicy/ulica_prishvina/
1770,Первомайский,Пятилетки 4-й,https://nsk.ginfo.ru/ulicy/ulica_4-y_pyatiletki/
1771,Первомайский,Радиаторная,https://nsk.ginfo.ru/ulicy/radiatornaya_ulica/
1772,Первомайский,Радиостанция № 2,https://nsk.ginfo.ru/ulicy/ulica_radiostanciya_2/
1773,Первомайский,Радист,https://nsk.ginfo.ru/ulicy/snt_radist/
1774,Первомайский,Радужная,https://nsk.ginfo.ru/ulicy/raduzhnaya_ulica/
1775,Первомайский,Ремонтная,https://nsk.ginfo.ru/ulicy/remontnaya_ulica/
1776,Первомайский,Речная,https://nsk.ginfo.ru/ulicy/rechnaya_ulica/
1777,Первомайский,Рижский,https://nsk.ginfo.ru/ulicy/rizhskiy_pereulok/
1778,Первомайский,Ростовская,https://nsk.ginfo.ru/ulicy/rostovskaya_ulica/
1779,Первомайский,Русская березка,https://nsk.ginfo.ru/ulicy/snt_russkaya_berezka/
1780,Первомайский,Руставели,https://nsk.ginfo.ru/ulicy/ulica_rustaveli/
1781,Первомайский,Рябинка,https://nsk.ginfo.ru/ulicy/snt_ryabinka/
1782,Первомайский,Северный 1-й,https://nsk.ginfo.ru/ulicy/1-y_severnyy_pereulok/
1783,Первомайский,Северный 2-й,https://nsk.ginfo.ru/ulicy/2-y_severnyy_pereulok/
1784,Первомайский,Серебристая,https://nsk.ginfo.ru/ulicy/serebristaya_ulica/
1785,"Первомайский, Советский",Сибирский Мичуринец,https://nsk.ginfo.ru/ulicy/snt_sibirskiy_michurinec/
1786,Первомайский,Сибирцева,https://nsk.ginfo.ru/ulicy/ulica_sibirceva/
1787,Первомайский,Сказочная,https://nsk.ginfo.ru/ulicy/skazochnaya_ulica/
1788,Первомайский,Складская 2-я,https://nsk.ginfo.ru/ulicy/2-ya_skladskaya_ulica/
1789,Первомайский,Содружества,https://nsk.ginfo.ru/ulicy/ulica_sodruzhestva/
1790,Первомайский,Сокольническая,https://nsk.ginfo.ru/ulicy/sokolnicheskaya_ulica/
1791,Первомайский,Сокольнический,https://nsk.ginfo.ru/ulicy/sokolnicheskiy_pereulok/
1792,"Первомайский, Советский",Солнечная,https://nsk.ginfo.ru/ulicy/solnechnaya_ulica_st_zvezdochka/
1793,Первомайский,Солнечная 1-я,https://nsk.ginfo.ru/ulicy/1-ya_solnechnaya_ulica/
1794,Первомайский,Солнечная 2-я,https://nsk.ginfo.ru/ulicy/2-ya_solnechnaya_ulica/
1795,Первомайский,Солнечное,https://nsk.ginfo.ru/ulicy/snt_solnechnoe/
1796,Первомайский,Сормовская,https://nsk.ginfo.ru/ulicy/sormovskaya_ulica/
1797,"Первомайский, Советский",Сосновая,https://nsk.ginfo.ru/ulicy/sosnovaya_ulica/
1798,"Первомайский, Советский",Старое,https://nsk.ginfo.ru/ulicy/staroe_shosse/
1799,Первомайский,Старошоссейный,https://nsk.ginfo.ru/ulicy/staroshosseynyy_pereulok/
1800,Первомайский,Столбовая,https://nsk.ginfo.ru/ulicy/stolbovaya_ulica/
1801,Первомайский,Столичная,https://nsk.ginfo.ru/ulicy/stolichnaya_ulica/
1802,Первомайский,Стрелочная,https://nsk.ginfo.ru/ulicy/strelochnaya_ulica/
1803,Первомайский,Строитель,https://nsk.ginfo.ru/ulicy/snt_stroitel/
1804,"Первомайский, Советский",Строймашевец,https://nsk.ginfo.ru/ulicy/snt_stroymashevec/
1805,Первомайский,Судоходная,https://nsk.ginfo.ru/ulicy/sudohodnaya_ulica/
1806,Первомайский,Сухумская,https://nsk.ginfo.ru/ulicy/suhumskaya_ulica/
1807,Первомайский,Сызранская,https://nsk.ginfo.ru/ulicy/syzranskaya_ulica/
1808,Первомайский,Таловая,https://nsk.ginfo.ru/ulicy/talovaya_ulica/
1809,Первомайский,Твардовского,https://nsk.ginfo.ru/ulicy/ulica_tvardovskogo/
1810,"Первомайский, Советский",Текстильщик,https://nsk.ginfo.ru/ulicy/snt_tekstilschik/
1811,Первомайский,Телефонная,https://nsk.ginfo.ru/ulicy/telefonnaya_ulica/
1812,Первомайский,Тельбесская,https://nsk.ginfo.ru/ulicy/telbesskaya_ulica/
1813,Первомайский,Тельмана,https://nsk.ginfo.ru/ulicy/ulica_telmana/
1814,Первомайский,Тенистая,https://nsk.ginfo.ru/ulicy/tenistaya_ulica/
1815,Первомайский,Терновый,https://nsk.ginfo.ru/ulicy/ternovyy_pereulok/
1816,"Первомайский, Советский",Тополек,https://nsk.ginfo.ru/ulicy/st_topolek/
1817,Первомайский,Тупиковая,https://nsk.ginfo.ru/ulicy/tupikovaya_ulica/
1818,Первомайский,Тупиковый,https://nsk.ginfo.ru/ulicy/tupikovyy_pereulok_snt_volna/
1819,Первомайский,Тухачевского,https://nsk.ginfo.ru/ulicy/ulica_tuhachevskogo/
1820,Первомайский,Узорная,https://nsk.ginfo.ru/ulicy/uzornaya_ulica/
1821,Первомайский,Уральская,https://nsk.ginfo.ru/ulicy/uralskaya_ulica/
1822,Первомайский,Ученическая,https://nsk.ginfo.ru/ulicy/uchenicheskaya_ulica/
1823,Первомайский,Ушакова,https://nsk.ginfo.ru/ulicy/ulica_ushakova/
1824,Первомайский,Физкультурная,https://nsk.ginfo.ru/ulicy/fizkulturnaya_ulica/
1825,Первомайский,Фрезерная,https://nsk.ginfo.ru/ulicy/frezernaya_ulica/
1826,Первомайский,Футбольный,https://nsk.ginfo.ru/ulicy/futbolnyy_pereulok/
1827,Первомайский,Хабаровский,https://nsk.ginfo.ru/ulicy/habarovskiy_pereulok/
1828,Первомайский,Химик,https://nsk.ginfo.ru/ulicy/snt_himik/
1829,Первомайский,Цветочная ,https://nsk.ginfo.ru/ulicy/cvetochnaya_ulica/
1830,"Первомайский, Советский",Центральная,https://nsk.ginfo.ru/ulicy/centralnaya_ulica/
1831,Первомайский,Чапаева,https://nsk.ginfo.ru/ulicy/ulica_chapaeva/
1832,Первомайский,Червонная,https://nsk.ginfo.ru/ulicy/chervonnaya_ulica/
1833,Первомайский,Черемушки,https://nsk.ginfo.ru/ulicy/nst_cheremushki/
